Gene,Delta_Correlation,P_Value,FDR,Cancer
DPH6,0.39732231020524106,0.0015192712820745187,0.0030716009126710232,LSCC
DPH7,0.5031832467185375,0.0011403944189053588,0.0023681428324584825,LSCC
DPM1,0.10850371665850544,0.41953790213618924,0.4855010149161713,LSCC
DPM3,0.19399857001048387,0.16692317182801153,0.21594928013118092,LSCC
DPP3,0.555733761260401,1.3124055820398443e-06,4.461276135820872e-06,LSCC
DPP4,0.4389044697788969,1.5459920997437764e-23,1.7936478245799993e-22,LSCC
DPP7,0.23201304836118145,0.07517809426485328,0.10634496587550032,LSCC
DPP8,0.5666775546743429,1.4405022227851284e-06,4.866283301397493e-06,LSCC
DPP9,0.09412594931907659,0.355021699607302,0.41959566171243534,LSCC
DPT,-0.16548998988856578,0.03535818720534704,0.05425248456024385,LSCC
DPY19L1,0.747179231274944,2.141115139972675e-07,8.096021804049721e-07,LSCC
DPY19L3,0.19504374138158612,0.25351939457576833,0.31208349433056026,LSCC
DPY19L4,0.3219024990364107,0.0070992688829193355,0.012614604777086647,LSCC
DPY30,0.16112393893803395,0.000520618386001895,0.0011611904953275748,LSCC
DPYD,0.5246136133036199,1.1439876531974922e-07,4.4510700708339075e-07,LSCC
DPYS,-0.1666607089136762,0.21025410315231696,0.26519759597684145,LSCC
DPYSL2,0.15742453185198124,1.0369772188538384e-39,2.241148975379737e-38,LSCC
DPYSL3,0.06616487693053619,0.3090876655905198,0.37190969894932646,LSCC
DPYSL4,-0.0564906197829933,0.7559124592247585,0.7983097835883567,LSCC
DPYSL5,0.42254516345195653,0.11042721992958547,0.1496639206900042,LSCC
DR1,0.5861351050614841,5.213094271191044e-05,0.00013910541929827648,LSCC
DRAM2,0.6309731668975354,2.2406476905602256e-08,9.448441056664164e-08,LSCC
DRAP1,0.09399988742985135,0.39526254173727016,0.4609912124477914,LSCC
DRC1,-0.07168351945327871,0.7033871526903754,0.7507630571327513,LSCC
DRG1,0.13750685499951676,0.01375010903935563,0.023060388054124508,LSCC
DRG2,0.08049357146233008,0.41234150802483216,0.47839536112464787,LSCC
DROSHA,0.523935830378214,1.7197274038183737e-21,1.8115461828400717e-20,LSCC
DSC1,0.6476584002696459,0.0027452835802277303,0.005278383056359331,LSCC
DSC2,0.8879039107777899,2.9617696271271534e-131,3.787929131352857e-129,LSCC
DSC3,0.8931648703675321,1.6056485749032123e-46,4.2573184531153224e-45,LSCC
DSCAM,-0.21852994315609578,0.4484217070233155,0.5130280337876724,LSCC
DSCAML1,-0.00809252849855287,0.9682206679417381,0.9745905760157816,LSCC
DSCC1,0.7554239864543462,1.0690849420510185e-32,1.8476983155861085e-31,LSCC
DSE,0.3650900849788201,0.01102806345145863,0.018829288170379578,LSCC
DSG1,0.791271177979193,0.0011309851097102922,0.002350399374433299,LSCC
DSG2,0.5943381437205351,7.733800786190279e-130,9.553880493940286e-128,LSCC
DSG3,0.5633942481642942,6.912808191367723e-21,7.062888895522417e-20,LSCC
DSN1,0.33445771509780525,0.00014279204814070858,0.0003535973474573219,LSCC
DSP,0.6717096609336288,3.670261024738956e-133,4.925852790115703e-131,LSCC
DST,0.33375963961578825,3.3939613761234634e-05,9.343062577826835e-05,LSCC
DSTN,0.39044643859295436,1.4743590666335617e-23,1.7141986538367327e-22,LSCC
DSTYK,0.12209702618033946,0.26552971482684884,0.3250645866984993,LSCC
DTD1,0.43913876225275406,0.011950578302863125,0.020286498552533578,LSCC
DTD2,0.1692173144151081,0.23371022823630183,0.2905608292722824,LSCC
DTL,0.6221545043559199,1.5445743405511995e-21,1.630200743313795e-20,LSCC
DTNB,0.34484023315805995,0.0074698859843312215,0.01320838167463642,LSCC
DTNBP1,0.20052578185652703,0.08053698829099115,0.11310135637661346,LSCC
DTWD1,0.14897137113537556,0.23451738787573906,0.29135934320634727,LSCC
DTWD2,0.4726127119828974,0.006904746529055209,0.012308071018876586,LSCC
DTX2,0.5907654074156414,6.720598697630314e-18,5.959186659212002e-17,LSCC
DTX3,0.2164911254241918,0.0252433639074532,0.040008836424832155,LSCC
DTX3L,0.18528485947401374,0.00044346023342106114,0.0010041358461821196,LSCC
DTYMK,0.7295003234894355,1.1507657105627958e-31,1.89545061204972e-30,LSCC
DUOX1,-0.057899707354531094,0.5848504547901834,0.6444746610367218,LSCC
DUOX2,0.46835330917418244,0.0042600263297189,0.00789702514520879,LSCC
DUOXA1,0.36130071486051535,0.00045249747080699745,0.0010221756159179006,LSCC
DUS1L,0.476028605241304,0.0006666878848004521,0.0014529999991310576,LSCC
DUS2,0.6472889344330969,1.0387758508567522e-10,5.543707547699437e-10,LSCC
DUS3L,0.44921125002618395,0.0005695318963820433,0.0012596909960466314,LSCC
DUSP1,0.04494611936027737,0.606671942814129,0.6645637535602978,LSCC
DUSP11,0.35432451400561865,1.5911796478964693e-07,6.095036628711247e-07,LSCC
DUSP12,0.6238727913762573,3.7441602922977474e-06,1.1922310057870185e-05,LSCC
DUSP14,0.7619151413248386,6.601488003027276e-13,4.155458950834367e-12,LSCC
DUSP16,0.3183691313427476,0.08081793771046103,0.11339866755552389,LSCC
DUSP19,0.25952171082861697,0.07082674348301854,0.10067436302352177,LSCC
DUSP22,0.7298709459206558,2.09055117319396e-71,9.469325751579808e-70,LSCC
DUSP23,0.3590291854200489,0.025995551575575593,0.04108718249172467,LSCC
DUSP3,0.563297194172232,7.175043225004647e-22,7.730415748169031e-21,LSCC
DUSP9,0.7904582909207939,6.666685391751189e-08,2.6752874453203093e-07,LSCC
DUT,0.5119420279990269,6.06853362335997e-11,3.3167938169706506e-10,LSCC
DVL1,0.2682190982843674,0.058589463457214205,0.08501415606558671,LSCC
DVL2,0.27312338975485256,0.0379650971724737,0.05787667527162552,LSCC
DVL3,0.1936358449753503,0.027519059707608925,0.043287468974304244,LSCC
DXO,0.16573656802608341,0.24540156707652538,0.30320136241794454,LSCC
DYDC2,-0.2104275253971366,0.04048169596725949,0.061240817820773445,LSCC
DYM,0.5354722949719751,0.0008824925572833435,0.0018763106963088651,LSCC
DYNC1H1,0.3271333766943725,0.004313562862781082,0.007984461413467247,LSCC
DYNC1I1,0.15307421544445698,0.37139986772623845,0.43624937461393176,LSCC
DYNC1I2,0.2067799387451729,0.13012808686967614,0.17333934963365388,LSCC
DYNC1LI1,0.7053933045271515,1.624831505373616e-11,9.25403497554967e-11,LSCC
DYNC1LI2,0.37461428433738864,6.0060578301422885e-06,1.8543554294654025e-05,LSCC
DYNC2H1,0.01901355131679594,0.7618404208382814,0.803138791207618,LSCC
DYNC2LI1,0.008923200197271497,0.9441026700254552,0.9560633559242406,LSCC
DYNLL1,0.38817470397340614,0.0012496637975942004,0.0025709869688960167,LSCC
DYNLL2,0.46666796336294,0.0006032603178928308,0.001328345739480041,LSCC
DYNLRB1,0.15060977104040874,0.2925176220272584,0.353879264306513,LSCC
DYNLT1,0.1713251360615747,0.2538641571690887,0.3124212709928775,LSCC
DYNLT3,0.4173265883868346,0.0007169665933620482,0.0015519999674310683,LSCC
DYRK1A,0.7261291835393363,7.797190488436514e-22,8.384100672580944e-21,LSCC
DYRK1B,0.29323236297947763,0.08717309001505157,0.1211529866471012,LSCC
DYSF,-0.3215615336448725,7.590018001792884e-06,2.304135316880493e-05,LSCC
DZIP3,-0.015342608840113542,0.8921789307237625,0.9136954456804544,LSCC
E2F3,0.586630483748377,0.0004624119167629265,0.0010418404035502122,LSCC
E2F4,0.628141536906127,4.6562637664263554e-05,0.00012495246458854828,LSCC
E4F1,0.13151795969150848,0.3347464041679984,0.39910376833848543,LSCC
EAF1,0.4109552844670443,0.008747497788843978,0.015232107714644064,LSCC
EAPP,0.524572983148289,0.0008220209870319862,0.0017594388954567282,LSCC
EARS2,0.4210096723125477,0.0001990137443296647,0.00048195108367293045,LSCC
EBAG9,0.28966681170476977,0.006286988930373812,0.011294968874912197,LSCC
EBF1,0.12675190387881818,0.23868113363675314,0.29579414233386747,LSCC
EBNA1BP2,0.4106203876113028,1.49854371357319e-06,5.043552179412584e-06,LSCC
