gene,cancer,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval
A1BG,en,-0.1690258613586418,0.03874741677148736,0.3925066811838137,-1.6641814708502896,0.8701963004575758,0.9949068552696971,0.8918060020281473,0.9859374695601055
A2M,en,-0.08123494496076003,0.6732464996191394,0.10426143044316491,-1.2714442796202272,0.9725759651153278,0.9849029684382401,0.9992021033216063,0.9993849095097266
A2ML1,en,0.20530950057574207,-1.6002117294161546,0.23456242585395587,-1.0751123116519994,0.7348876945721605,0.5630655640664943,0.9578045022929536,0.9625805164007861
A4GALT,en,0.26554792561360424,-2.8278308687785083,0.16588025963673245,-1.2964011330637921,0.8891138772092144,0.8637200090151476,0.9992021033216063,0.9993849095097266
AAAS,en,0.5461008484831875,-5.497266869750614,-0.23577031886838587,2.3679731609412857,0.6715051395812609,0.6460404153282587,0.9992021033216063,0.9993849095097266
AACS,en,0.6039566415055332,-5.4926815356869705,0.16717351228186625,-2.2060728259982882,0.22066616577687076,0.22726347971331456,0.9992021033216063,0.9644729359891041
AADAT,en,0.12363166183325972,-0.6647547843231351,0.26356786669610127,-2.5278073057006294,0.9607994253113187,0.977382671219387,0.9992021033216063,0.9993849095097266
AAED1,en,0.7573526067153171,-6.702267480242002,-0.4722220963368132,4.276113184306881,0.10931286079972709,0.08734393008932687,0.6588623212714776,0.6031161563680721
AAGAB,en,0.7478112586830779,-7.537266838293283,-0.019712206116968334,-0.3322626844486807,0.09021426768453315,0.09240738658226251,0.9993552080124365,0.9993849095097266
AAK1,en,0.5134001732205099,-6.421549561144971,-0.03357851985561788,0.726234315369012,0.21936062708195136,0.172842778080345,0.9992021033216063,0.9993849095097266
AAMDC,en,0.2333645451673021,-2.474786965393759,0.5100123708049249,-3.7678410750630773,0.843168836177682,0.7935401454436616,0.8278320160319897,0.9167096870965334
AAMP,en,0.6705462830820239,-7.883012331557255,0.13863325355484415,-1.5098374368979908,0.6852307266321813,0.6571166127842892,0.9992021033216063,0.9993849095097266
AAR2,en,0.32040171484766555,-3.5091906918276345,0.10546746145573661,-0.899243483327533,0.8180495506398959,0.7901071123303465,0.9992021033216063,0.9993849095097266
AARS,en,0.7996202958950965,-9.759113772686625,-0.19231529179317014,2.334037901348698,0.036550362731482974,0.02797801253408701,0.997503613526176,0.9859374695601055
AARS2,en,0.6842671982993872,-7.183748195092574,-0.24465894053014764,2.5131721939288374,0.6871317610630461,0.6684780978389185,0.9992021033216063,0.9993849095097266
AARSD1,en,1.1447597998401537,-11.041070695464539,-0.8509731851047709,8.247410265364445,0.5544907648045757,0.5327649147895827,0.9624572055270837,0.9349142556302897
AASDHPPT,en,0.27364845514441855,-3.1865473908175033,0.19393834505137686,-1.7967467495943457,0.7989104204610509,0.7640124982196989,0.9992021033216063,0.9993849095097266
AASS,en,0.40574604693484384,-4.797166625424589,0.4057065665052206,-4.2418842871733835,0.41083231337210824,0.41462108576195,0.6588623212714776,0.7766783358603035
AATF,en,0.5623964798029053,-5.776227999319953,-0.12464203297857518,1.2147497923107549,0.6504296465565879,0.6373593822988883,0.9992021033216063,0.9993849095097266
ABAT,en,-0.3930023585720466,3.040742433234686,0.9118110301159054,-7.734292537150134,0.6317313317638074,0.6661086834145306,0.1810621154824259,0.17748674102331205
ABCA8,en,-0.0938646681404644,0.8085584996955272,0.28358845812243605,-2.706546585911306,0.9111006399712333,0.9353816112811444,0.9131640550292781,0.9527274185789779
