,gene,cancer,interaction_coeff,condition_coeff,transcript_coeff,intercept,interaction_pval,condition_pval,transcript_pval,intercept_pval
3295,GAK,hnscc,-0.073300403398225,0.9716290898873255,0.5028514466984085,19.574432663368167,0.5354836382340066,0.4551584762927946,6.832565151174417e-11,4.173339489414819e-55
3296,GAL3ST4,hnscc,0.8787855188782517,-6.819007776962239,-0.49070424471398905,24.34288216695801,0.042703500912648074,0.04944868067867937,0.19678726924978196,4.498530100876864e-16
3297,GALC,hnscc,-0.2673883465813173,2.6425628558556045,0.6607766917257689,17.612411785494615,0.3158830080886894,0.3079325024709426,0.0008680912012776019,3.2871961068334817e-19
3298,GALE,hnscc,-0.0830995002766323,0.8495776630330266,0.5588911997152404,20.49611139358163,0.38153789379046865,0.38581065501709677,2.2394625892568536e-17,2.798759242250296e-72
3299,GALK1,hnscc,0.09457868085928821,-0.9831392081297802,0.06134625227852121,25.83513664595632,0.4711997705717605,0.3621741580098929,0.5546446518525991,2.821517496029284e-78
3300,GALK2,hnscc,0.2473893273864378,-2.4593764564709284,0.4062220928167396,20.464114261473984,0.441563935312402,0.45374686831834443,0.1082983182870861,5.683270560578331e-17
3301,GALM,hnscc,0.19156308030366012,-2.0548897365234753,0.5575306646523903,20.83270809097618,0.31233537226761865,0.20719865305330826,5.998366475794569e-05,1.6107997257944262e-41
3302,GALNS,hnscc,0.055327875588494876,-0.5111868290603175,0.3324493764200179,21.619866346431742,0.8080972814302249,0.8050890862291062,0.02137876963962732,2.4350352121366153e-41
3303,GALNT1,hnscc,0.18089723537504487,-2.131923829568253,0.3484029106015066,19.61638677424832,0.26989385035520325,0.3156142825939584,0.003277352863784153,2.5624838767266833e-30
3304,GALNT10,hnscc,-0.12493044691010256,1.0915754817777858,0.6217655115353203,14.118344389335267,0.5560172053062401,0.6393343616405094,6.141191167960914e-06,4.6342567319445564e-20
3305,GALNT11,hnscc,-0.3212669717998973,3.193051518617092,0.2881904791991162,23.545990134839275,0.6283825795746345,0.6583106361646177,0.611426019994179,6.739314922672668e-07
3306,GALNT12,hnscc,-0.5105837047670498,5.022515050712393,0.828166589565851,14.142128920379864,7.576926824659606e-05,0.00015160508197159075,2.4373981432610636e-14,3.824443570057129e-29
3307,GALNT2,hnscc,0.03058406774047057,-0.21337734708246178,0.5620847595385402,19.272440332703116,0.8942205798666127,0.9316070201407904,2.1616551145308795e-05,6.300834206111371e-31
3308,GALNT3,hnscc,-0.154590194096618,1.5165582550164762,0.7767907545898461,16.08646728347651,0.3504019483329923,0.4217039850982938,1.1541480903800436e-13,3.51947485455138e-34
3309,GALNT5,hnscc,-0.1240985920136992,1.1868057322511847,0.4474353656447628,18.05469763052261,0.17838798098927264,0.2641198113376725,3.449844393209772e-11,5.056883077007345e-57
3310,GALNT6,hnscc,-0.10450306071180379,0.019571073189458152,0.6482157432062717,19.284697087663265,0.11670696586790474,0.9824757840130889,5.52335523574559e-39,2.1828135760815765e-104
3311,GALNT7,hnscc,-0.31704979590178756,3.36223177289789,1.0074274591413244,14.154648230748766,0.010935563704655116,0.014960693299803554,1.3842230204785873e-27,4.409674005724242e-38
3312,GALT,hnscc,0.2722533753721905,-2.66186807450391,0.225116601445265,22.392975173871935,0.2600554052459373,0.2048203941440808,0.2971357929654509,7.7010086926315095e-31
3313,GAMT,hnscc,-0.2525360232822277,1.604867770642787,0.6429900987427439,18.710405522073675,0.00039013018925660847,0.008900220725992567,1.512676559602351e-29,2.5586932456440226e-90
3314,GAN,hnscc,0.18136082486879104,-1.5616913909616068,0.4729231674340178,18.98878605242903,0.14900087712894863,0.2868177712072302,6.361923431897341e-07,6.725812713353568e-43
3315,GANAB,hnscc,-0.047691753720683114,0.6027328971025102,0.5101440575842607,21.877317968572097,0.7588065574935734,0.756753610194864,1.1140395674520395e-07,4.927680128396235e-44
3316,GANC,hnscc,0.24863708838136,-3.062481696382086,-0.03575517155775405,22.91914773018845,0.6687657816512007,0.6229872835270015,0.9480240809365402,4.73139184171778e-08
3317,GAP43,hnscc,-0.03127282583870672,-0.9347872557063456,0.46967401097807715,19.54821356271796,0.8484605036331412,0.15948773434932728,1.2631909523049677e-06,1.7873323366797558e-86
3318,GAPDH,hnscc,-0.4430078275765584,6.492607458230448,0.5835103469679415,22.37051704295473,0.12724055747115906,0.1775143299770794,0.01476528073676114,7.176936291634394e-10
3319,GAPVD1,hnscc,0.34662910849385087,-3.9518548742334048,0.31204976567900367,20.96595461678172,0.006867190357927333,0.01411546745518042,0.0033130771818780658,1.0306964945758243e-38
3320,GAR1,hnscc,-0.1260538741353378,0.9632654647215273,0.15885286925107212,24.561005080522513,0.5560172053062401,0.5485836113384734,0.2815454403097408,1.7136437868629492e-60
3321,GARS,hnscc,0.3017323286908848,-3.5154305876494463,0.25125611777937723,24.467596980031537,0.002088102813121267,0.0026106533342610495,0.001408733315154972,1.1294900311111542e-63
3322,GART,hnscc,0.2773702356130952,-3.2982966952328256,0.2446080328987939,23.773066394385793,0.07844849313965073,0.0679279093588619,0.06543198341891965,6.436018659898537e-40
3323,GAS1,hnscc,0.1304480777832955,-1.343905493752264,-0.04028373158637338,22.773894682856707,0.7079039481255148,0.664040165064867,0.8698315739231998,9.007353425038385e-27
3324,GAS2L1,hnscc,-0.04524991536308129,0.5074561928144492,0.3117350961298937,17.94526915137915,0.88486990556614,0.8589826573578857,0.12695268382915922,1.427784596937733e-21
3325,GAS6,hnscc,0.13336688553395848,-1.6572047407097366,0.189270252199209,19.744534210545744,0.23944859576667013,0.16350319517390138,0.03448758657614609,3.920822677607269e-52
3326,GAS7,hnscc,0.19541375120668492,-2.263433872540657,0.23387792763409893,21.211643422121757,0.0705442949922881,0.077394644330793,0.009405655131853659,2.8863292118786604e-49
3327,GATAD1,hnscc,0.7217724541481186,-8.06704309215092,-0.4174506317030148,26.409514183072243,0.048694018129903434,0.04508562526383302,0.22166929712302486,1.0748882050233373e-14
3328,GATAD2A,hnscc,0.03267178677170544,-0.217160078105466,0.15426120873638902,22.592940328563998,0.8678231643067533,0.9184440735085754,0.21649817191867937,5.262934829657962e-46
3329,GATAD2B,hnscc,0.47913102146569414,-4.636493321658999,-0.11891578973297601,25.44813256355257,0.000281048364138407,0.00047943155775741957,0.3319097175027416,2.77683140803018e-57
3330,GATB,hnscc,-0.09919370292785915,0.9194966843855827,0.16936348840233556,22.347560923725105,0.48845044443300295,0.502397246379716,0.10931858579061482,9.241140667514293e-57
3331,GATC,hnscc,0.8022099137546471,-8.568034267191766,-0.7891400695500002,31.167122662701118,0.08259450549758147,0.0815307002634265,0.041469972467082984,2.4646839008168325e-15
3332,GATD1,hnscc,-0.09702347947341518,0.7170994832951647,0.3695132880241674,20.445952907810735,0.8080972814302249,0.8728908375028406,0.18453332190633542,8.627950833470247e-14
3333,GATD3B,hnscc,0.15263652749528644,-2.815496404158656,-0.08308501230318567,29.16491550708077,0.14682157644054555,0.006508015285962283,0.29884225730013203,2.1286683945076e-83
3334,GATM,hnscc,-0.10298180672994528,0.864184777662112,0.6050430920425001,20.385584628567653,0.3998418482984935,0.5070599489604678,1.2784556607453586e-11,8.663635081474199e-54
3335,GBA,hnscc,0.2245081119327419,-2.2936163951327013,0.21844063807432265,23.14969142853112,0.11840575521766131,0.15140369956957653,0.03579383109746084,4.483167942719431e-51
3336,GBA2,hnscc,-0.1339695584976537,1.5204392411023635,0.6450697011861827,13.53551872508318,0.8104334042567479,0.7994196652682577,0.09523535877901591,0.00019166268566201585
3337,GBE1,hnscc,-0.40588237801340676,4.4749493416923105,0.8835719036753733,16.662563059549708,0.0002903179773025567,0.0002765399365278684,3.332830394348652e-19,9.860353670996512e-40
3338,GBF1,hnscc,0.2340415892998794,-2.7417059220283315,0.12871461254550973,23.329220446447934,0.1817006471619065,0.18998991433098256,0.40745774644464394,1.9770475578261894e-34
3339,GBP1,hnscc,0.3661451089021463,-3.91879928606885,0.21884581426546681,24.553415336620187,6.368706002763752e-08,1.3602869869696255e-07,0.00016195661269487958,7.261650027097554e-86
3340,GBP2,hnscc,0.25536858354267855,-2.818627997758174,0.38448597481064883,21.397030088960687,0.014091721327809182,0.023195572348214667,1.1650676875396082e-05,1.5269423708301325e-50
3341,GBP3,hnscc,0.11433853045470636,-1.6661578713291385,0.1866875535837854,17.065375566393033,0.7305011211615601,0.6169999025214674,0.4514502623929679,6.375598879483638e-13
3342,GBP4,hnscc,0.19952315631730264,-2.2256324450113287,0.41818320675482423,20.324517744056173,0.018948174335186495,0.015111696232279063,8.310277848537748e-09,4.7065817020375303e-63
3343,GBP5,hnscc,0.5659312270185037,-5.608791537899635,0.050118021529681034,23.762366623234417,3.2008718947961837e-10,3.165626392836326e-11,0.589417772447671,2.5192300783498627e-77
3344,GBP6,hnscc,-0.168555034160116,1.7266097884629297,0.5487037806007846,21.2044883805172,0.05963087465252136,0.21465049208540676,3.8526736685190725e-14,1.4585407001341406e-48
3345,GBP7,hnscc,0.06378357175600222,-1.0369624766971102,0.09523008330248595,22.9451247013418,0.7274240251492501,0.016399855646952607,0.4700865971197192,3.893569430462586e-122
3346,GC,hnscc,-0.25491027033883346,-1.4653897661779536,0.24664717338376493,30.130365929459398,0.1796532189131765,2.6634833480124296e-35,0.120433808817422,2.267173608000165e-226
3347,GCA,hnscc,0.007341570367163578,0.29833620513132564,0.3231998914817604,23.011487751027413,0.9801533106596996,0.9025284663317505,0.05215354999016568,4.013357148384777e-40
3348,GCAT,hnscc,-0.12920003583169262,0.5955707447613162,0.2391279843790147,18.507584120086616,0.8223106057857086,0.9113581072091972,0.5883461428315454,1.875247634501558e-08
3349,GCC1,hnscc,-0.15034345369815455,1.7017163076644213,0.43615453618415034,20.490580736122897,0.41475099952378736,0.3648034514386662,0.0013126288087284617,5.523545704638903e-35
3350,GCC2,hnscc,-0.33052587705646885,3.717857077607293,0.706279025505439,15.980865690937009,0.0038002125618596338,0.004152606751610014,1.427195961803635e-14,8.838669985589026e-39
3351,GCDH,hnscc,-0.2647178514802398,1.9921856630317454,0.5672916164140192,20.663912817617753,0.16460089427136315,0.2570720599626618,0.00011544599704493369,2.203354763819037e-37
3352,GCFC2,hnscc,0.3591455387466455,-3.5154465065367715,0.10242617060539862,24.571655878848816,0.0023135233536811972,0.0025100017775592726,0.35633145870147837,1.7771497605543064e-61
3353,GCH1,hnscc,0.6734424665640424,-5.796198522117467,-0.1946180177088505,20.430424595025105,0.02400918221193944,0.036931074676235215,0.46517156004073357,3.8433432658477584e-17
3354,GCHFR,hnscc,0.2512604427040099,-2.150652117829113,0.0977693738468262,20.93124151968116,0.0062952523654150805,0.004386520980807522,0.15535785400155994,1.626162003970446e-82
3355,GCLC,hnscc,0.3281427124771858,-4.0353568360575425,0.2676964854846032,23.23118962551254,0.001322737329476176,0.0004049669380587343,0.003409828160134098,7.262354291464744e-56
3356,GCLM,hnscc,0.1864253222721907,-1.9474281480288378,0.44604808447129396,20.968777073857176,0.010454099791990617,0.01013866336704489,8.693949867890793e-14,9.54860266328431e-79
3357,GCN1,hnscc,0.5902602766788928,-7.115524914551486,-0.2338441714452857,29.393388555012894,0.00023386870134641717,0.00039983697228684325,0.10317243746994521,1.5420391727321767e-42
3358,GCNT3,hnscc,-0.1154693792008089,0.5289241000726187,0.29858708463160943,19.779471047712097,0.23878664828449506,0.6519038864521438,2.252409358370464e-05,2.1416213510371838e-60
3359,GCOM1,hnscc,0.10203235087328764,-1.2090999704946586,-0.08567923970567612,23.38138772939728,0.31900201214750534,0.22299227338483635,0.3198393982856321,6.827382007436859e-71
3360,GCSH,hnscc,-0.17852874051123263,0.8349338563276388,0.5495689237123811,20.4941696597393,0.45070920237159273,0.7108160111998197,0.00140118618430985,1.7913618014215098e-32
3361,GDA,hnscc,0.09058253495521337,-0.9190780109251986,0.26250425407502237,21.825727999260636,0.2645995682523461,0.15984390021369937,1.4629992894646552e-05,4.61299043045442e-92
3362,GDAP1,hnscc,0.47835678742830706,-4.245045947416267,0.10243274092686665,22.41423880328002,0.013329235455954878,0.014664084526967448,0.6147420669512811,1.0478403162725062e-35
3363,GDAP2,hnscc,0.5096332120936647,-5.624607407068328,-0.20409690517807247,25.22809714947584,0.01389484532219944,0.015980485834842538,0.27783708977751714,4.211474391649316e-31
3364,GDE1,hnscc,-0.3767379221754051,4.4128398502960895,0.7581737211872001,14.623752630241835,0.3666608470957106,0.3524515362520986,0.01507141178657785,5.569955760997537e-06
3365,GDF10,hnscc,0.0835006180743368,-0.9690784596307883,0.35668333399110036,18.601918912362116,0.7290078699546004,0.5476659098761159,0.022613878571366864,2.7964452253125986e-38
3366,GDI1,hnscc,0.1295600688172813,-1.8084322820386598,0.34017510095165693,23.186276665703037,0.7331174456709194,0.6446645638843891,0.21963789820486362,4.895848408473335e-17
3367,GDI2,hnscc,0.14612560187348655,-2.0903091259328703,0.23660380098413247,25.931698447188104,0.4837208022295748,0.4462427404140879,0.13878190766204054,2.396582098141387e-30
3368,GDPD1,hnscc,0.22474733314420836,-2.008041471601197,0.1565828718290817,19.847948931490524,0.5996752749369904,0.541524435512862,0.6528914977525406,7.276410947078729e-18
3369,GDPD3,hnscc,-0.22258175390881754,2.0070228424929586,0.5746077647665055,18.189376712093583,0.02488588565859015,0.039829895226202755,1.1550187453154716e-12,3.911771757190983e-55
3370,GDPGP1,hnscc,-0.0549712144308415,0.052109514163644316,0.2518617568599754,20.532356460632865,0.7739599260670132,0.9697959122084405,0.03897866019690428,5.548727437085442e-66
3371,GEMIN2,hnscc,0.17180870095527945,-1.2726972334178828,0.182984070018213,21.00293210352026,0.573951011341722,0.5949973472571415,0.47525476811651585,9.138007896769935e-28
3372,GEMIN4,hnscc,0.17039779767334165,-1.451697361346875,0.025140516912537048,24.99689819737878,0.3446000614049607,0.44809970402221017,0.8883106794492611,1.1325237696307108e-44
3373,GEMIN5,hnscc,0.6487584462598045,-6.581646997470158,-0.09835947824707232,25.495187231426204,0.0006786514049523629,0.001067382737535884,0.6344639704463346,4.730811165769649e-34
3374,GEMIN6,hnscc,0.48477772007009057,-3.558540606373985,-0.27143322324226365,24.458096073615366,0.07512659851521726,0.0902216271978386,0.26862897620668874,8.717505218239356e-35
3375,GEMIN7,hnscc,-0.03895568606319874,0.6734963043395845,-0.002036866079867275,21.48506077266337,0.9511608682394707,0.8912183437555684,0.9969867481028701,3.325258546544553e-13
3376,GEMIN8,hnscc,0.7770000222279387,-7.871290187561669,-0.424359191967536,26.9172047390449,0.0309083022307097,0.036519605055478216,0.19367168112452207,3.1510567747786094e-17
3377,GEN1,hnscc,0.48520661147227906,-4.937765134197629,-0.32105450869788504,23.75522125595778,0.18450643521102672,0.1996077025219969,0.2702062609137421,2.579273661703822e-15
3378,GET4,hnscc,0.25142920989108397,-2.265780294701191,0.017501319583902036,24.554239043951064,0.05631356994459616,0.07292733488997312,0.9006802184449075,2.449588090939598e-59
3379,GFAP,hnscc,-0.4530779520714201,0.7104473931110231,0.6442205201144934,20.181032819161643,2.4150112203752544e-06,0.08582864318571759,3.1499749155885537e-18,1.2164175559392272e-103
3380,GFER,hnscc,0.15033100883043976,-1.6681256462205023,0.1023943412928053,22.413469968785037,0.6047634011044837,0.46449599732364616,0.6584820436088448,2.018644834916633e-34
3381,GFM1,hnscc,0.4309319309140999,-4.995400404902653,0.2867674860526119,22.073452545303788,0.1518353151934782,0.1398661954437784,0.2880776169819497,5.857834158261044e-16
3382,GFM2,hnscc,0.09042049370440064,-1.2108074296494173,0.3463901642242422,19.743456706591303,0.6239144204237832,0.5232577429416158,0.0025221056136349607,5.7157457694554246e-39
3383,GFOD1,hnscc,0.13526574505750227,-1.5753086128013345,0.3063959890165006,18.45768747161116,0.451931435549883,0.42655882679396,0.023168607970590598,6.803694444130013e-29
3384,GFOD2,hnscc,-0.007211476441574874,0.092346209158335,0.20915168505825812,19.765087199812374,0.9766869880640556,0.9732817641910001,0.10485310612737424,4.9035778909297936e-33
3385,GFPT1,hnscc,-0.4956012016803123,6.0517313595360225,1.097126033151314,13.346784395397293,5.928774950921947e-08,4.440306045876266e-08,2.5865227217080095e-40,1.3136385277883004e-42
3386,GFPT2,hnscc,0.3156833755005752,-2.516784532358983,0.22789472257325682,20.543118331788172,3.709286300734269e-05,0.0002901018450095857,0.0001249890261357677,8.137660239508693e-86
3387,GFRA1,hnscc,-0.06932191399333175,0.39554236449752783,0.4471809942991823,16.545006215490258,0.7729420503116878,0.8836630791225862,0.0056273509075903325,2.8659017522826278e-18
3388,GGA1,hnscc,0.16168303376728357,-1.747095462035391,0.24796610712015035,22.822622417837938,0.373911231493306,0.362122393878146,0.07910639004452179,7.315032904183383e-39
3389,GGA2,hnscc,0.11502052383781174,-1.1912242299668039,0.3951619033803743,19.491140744698814,0.3925170045647503,0.4522731953319883,4.921679255805497e-05,4.063773488313736e-42
3390,GGA3,hnscc,0.08965604137912643,-0.9241297915002924,-0.004988570941868808,23.27110164851095,0.7451310802385953,0.733830967054633,0.9828462832993577,8.340454067001331e-32
3391,GGACT,hnscc,0.08988003219077434,-0.9332327534130527,0.29998475711658795,20.934260366902368,0.6799970737191718,0.5592691284405509,0.04543205247118495,6.468567958414331e-46
3392,GGCT,hnscc,0.3574790157351882,-3.818424577593823,0.17396771170933137,25.434447649736995,0.0025401858532471604,0.002358527336897931,0.07781652795163892,5.792300743712023e-62
3393,GGCX,hnscc,0.31996234854360783,-3.5183981063605567,0.23667512283525172,20.429282679694694,0.4521664514967385,0.44869928005083576,0.4888252156527804,3.351076176148858e-11
3394,GGH,hnscc,0.32745951303268284,-3.1934600229328307,0.2255103717836291,24.359861850551123,0.0010368734254178377,0.001539208489663965,0.002395914196023563,1.5776102360351505e-76
3395,GGNBP2,hnscc,0.27315196801596137,-3.114343274747336,-0.1085267249223037,22.0855143620225,0.7451310802385953,0.735620293218593,0.8820833092266729,9.027504992990023e-05
3396,GGPS1,hnscc,0.402711995948338,-4.069220390713269,0.42344706111640246,19.95151558763422,0.12186236800924057,0.13199225056216146,0.03662533848965503,4.482605281798713e-21
3397,GGT1,hnscc,0.2635297558471721,-2.1060571853921513,0.2239539202525683,21.417263392584058,0.004339623936317543,0.002287862104224604,0.003456673265905548,2.145799665573304e-84
3398,GGT5,hnscc,0.41637522245852443,-4.246239006125274,-0.004303753465117465,26.010906789342457,2.435508586060094e-05,3.60352637930562e-07,0.9673436668152456,2.5408901276011285e-88
3399,GGT6,hnscc,-0.030873962335792288,-0.2588162811707714,0.1070764569712341,19.418866050675575,0.9394589131385759,0.9521086044562339,0.708599836272252,1.6714423111278567e-12
3400,GGT7,hnscc,-0.1007174021604996,0.4925547263645981,0.4198545069367921,17.415619573443927,0.673469316403153,0.8155060654820767,0.00874538409677558,6.329535984627375e-29
3401,GHDC,hnscc,-0.05793051582502076,0.6325685572958395,0.6384616187503844,18.294065085529162,0.7349470373631578,0.6565488570228898,9.77830857622896e-10,1.1221670463698988e-49
3402,GHITM,hnscc,-0.5944474573562417,7.386579532420097,0.9524309818869755,11.310274096482699,0.2148621923416442,0.2274679987210097,0.009702666556680162,0.006573060713332291
3403,GID4,hnscc,0.03458235073477069,-0.15513325743045794,0.33224746133669625,18.06032696394719,0.8752426540478255,0.9422622452405923,0.007601428890189678,6.960771364930117e-37
3404,GID8,hnscc,-0.118109714915712,1.4162842944573866,0.33839784135740075,20.552416638152287,0.33537556280294856,0.3262166887630751,3.759432068859313e-05,2.3343548084626864e-51
3405,GIGYF1,hnscc,0.46656858764373926,-5.074915622103411,-0.15949885001102387,24.42585716865467,0.004925074216876578,0.005073124307093238,0.3298080194822661,3.0091034545676635e-37
3406,GIGYF2,hnscc,0.6329889273443451,-7.578446311736721,-0.1802826694859437,27.659188824527682,0.014391231554888034,0.017462334129700476,0.4832920984169041,4.634617343385721e-22
3407,GIMAP1,hnscc,0.3706628160554583,-2.703866665379672,0.21834536379403968,22.16814885768974,0.02797380701298242,0.0626460151481792,0.14735513141407963,1.8668188601351572e-45
3408,GIMAP1-GIMAP5,hnscc,-0.01463778028021527,0.3801591583178158,0.34749982790228656,22.03933904859556,0.9474045938948101,0.8043155360660191,0.010352733129817094,1.195803228578456e-53
3409,GIMAP2,hnscc,-0.18918108490019048,2.2113316437541672,0.5094835383694981,15.400671924994645,0.5110255054051963,0.3106986932101485,0.01677369163172226,6.329982027445982e-18
3410,GIMAP4,hnscc,0.1270782061998508,-1.1966081829310093,0.4002444693127696,22.573133598646677,0.34898179054372125,0.38412571979017723,8.55271571575327e-05,8.043761972049722e-54
3411,GIMAP6,hnscc,0.07568404569465126,-0.24606236755648178,0.31986264099187284,17.326858812051675,0.6993365203378896,0.9106924437991972,0.015547453172023233,4.88949549220597e-30
3412,GIMAP7,hnscc,0.13717008942115524,-1.1583637572215133,0.32759964671549036,20.728268585247527,0.24714837249297245,0.2891519657243944,0.0004439520841788469,6.7720159957455e-59
3413,GIMAP8,hnscc,0.15338264239837227,-1.354740600715064,0.372324836024614,20.57924051287716,0.1378748293762557,0.19583955978350281,4.395583505037259e-06,8.53384695962051e-61
3414,GINS1,hnscc,0.41929127753756573,-3.6897233164406074,0.06497050663790627,20.72440029879387,0.002507380067392735,0.0025046514127916326,0.6079424467534219,1.892547135350623e-56
3415,GINS2,hnscc,0.4093060122249073,-3.416659353002884,-0.06640303409430247,22.194143965244155,0.021451141582064796,0.015115288826437664,0.7156969970101321,6.101737862353648e-47
3416,GINS3,hnscc,-0.07847850108051858,1.0305670530717523,0.6060527856267649,16.908131500439357,0.8090507411029917,0.6966505480886336,0.002525505645656495,1.9582666161776215e-21
3417,GINS4,hnscc,0.19171992049219716,-1.5841038905630882,0.24152228599664333,20.223049272154675,0.07741919738438247,0.060138022598557585,0.004975106548049735,2.915596738330918e-73
3418,GIPC1,hnscc,0.12265119758679056,-1.4048009726122295,0.5156090452506945,19.901210096079488,0.15880492483318526,0.193710731567995,2.770541874443033e-16,1.4049968013335088e-63
3419,GIPC2,hnscc,-0.014322977545953868,-0.2566046119115627,0.258473170158929,19.392293738201836,0.9604485684215845,0.9060030131293465,0.16794605139501742,6.456364771296587e-29
3420,GIPC3,hnscc,0.024053847747112722,-0.7737876693103694,0.15731374790638455,18.96102579959681,0.9321334884797304,0.5043347835335923,0.38593056690758804,1.3303620520849412e-50
3421,GIT1,hnscc,0.11357767228990655,-1.3476375182115348,0.11274400250391681,23.903591936451758,0.37118312006743887,0.28748453553471115,0.2785079111568524,6.528438476844825e-61
3422,GIT2,hnscc,0.11123877208546461,-1.2330772754172037,0.4425736336271996,20.362828578484404,0.609108323542295,0.6043725298858049,0.003179883428931164,8.815399663372939e-29
3423,GJA1,hnscc,0.2133931224570006,-2.7384846917861725,0.46639228737700966,18.874377640466296,0.09880111924127298,0.08671819446730246,7.066066368133613e-06,1.54301412611555e-35
3424,GJB2,hnscc,0.3612341967305378,-4.674174778585321,0.12568115307672464,20.393447336759287,3.8875095659910294e-05,0.00011214728862097244,0.11128787757673096,3.818170608161275e-49
3425,GJB3,hnscc,-0.022310351869989108,0.6697856804787857,0.6715938060722076,11.010183768835939,0.9705758412869282,0.910214768502905,0.06239797451264512,0.0008850682958045727
3426,GJB6,hnscc,0.19071531406148087,-2.162406245292288,0.09972336051296214,19.51029011096279,0.0313620706068481,0.04888807901225949,0.21454850953872592,4.353445119515638e-52
3427,GK,hnscc,0.15931895777081215,-1.5426492921139126,0.2805189782415938,22.940982295364716,0.20435000975439227,0.2108050908733833,0.0022315491112143457,3.7470572940089393e-62
3428,GLA,hnscc,0.3209694962654827,-2.9729172203797267,0.22279208128812858,23.135207274443196,0.09675618724115141,0.09447563264333399,0.16924148980087492,2.2688522559385528e-41
3429,GLB1,hnscc,-0.1999728214216131,2.433473176041669,0.5533929755712097,18.987738877615474,0.14782575240562057,0.08948002304167714,3.0239918632580436e-08,1.4474053212737041e-44
3430,GLB1L,hnscc,0.6237329536272219,-4.595697402947467,-0.1787838054999145,22.208368670031103,0.036340763947159405,0.0489282853870392,0.53043930966503,1.5578434648090697e-20
3431,GLCCI1,hnscc,0.12625875048650675,-1.328541020358888,0.15335957665783786,17.355003697029744,0.5614801643854749,0.46636225157962,0.36735074419716734,1.0743080194340134e-25
3432,GLCE,hnscc,0.3423311999367912,-3.866465742813718,0.11092993006063441,22.200582220842108,0.0646065149136018,0.06015251973272479,0.529416368985665,3.6299206097796783e-31
3433,GLDC,hnscc,0.20418809140106856,-1.7235460270871656,0.11210955779983442,20.61052192424059,0.114637598673527,0.014622562008329357,0.3540796663880558,2.5246093411945104e-78
3434,GLE1,hnscc,0.16205246799405673,-1.548835374306524,0.021920615260946893,22.78749234540322,0.42223861608851654,0.4852579955167962,0.9127408712742425,2.1859191915842435e-33
3435,GLG1,hnscc,0.0378222096343355,-0.5369066120793964,0.40387129013485107,21.172017003090517,0.935195214874686,0.9242369275861371,0.16290368777098765,9.800521385021979e-11
3436,GLI3,hnscc,0.40815065932805533,-3.6582204792597794,-0.08302512832620125,20.782322896089557,0.18566937219217883,0.2245898135135554,0.7912489972911466,2.15393269318038e-17
3437,GLIPR1,hnscc,0.16009104783462585,-1.0096849049878251,0.29272480526015365,17.797945737138622,0.45405206236258255,0.654892148230918,0.05499602550458415,7.283268275153057e-29
3438,GLIPR2,hnscc,0.011125545366376992,-0.43548350940127784,0.38121050241300414,21.981811427565336,0.9315559750589374,0.6663803452069618,2.184698837243679e-08,4.046729567586183e-81
3439,GLMN,hnscc,0.26636113052986365,-2.2034828720372452,0.19499180343604833,21.629038909660697,0.018892935480951178,0.02057729865716015,0.02965151412835566,1.17516339124579e-70
3440,GLMP,hnscc,0.2592321847030228,-2.36264792472942,0.2906621285020877,19.459364157455383,0.46346617176451294,0.508468085803406,0.25928385638221124,7.21662096497094e-17
3441,GLO1,hnscc,0.24359805304884297,-3.30771013789721,0.14098652946031304,26.616850323076235,0.14511422921969916,0.08388409982040824,0.33774146427015084,5.683608081608041e-43
3442,GLOD4,hnscc,0.06986357942718897,-1.1567985572617416,0.33507112668124167,23.68156437614458,0.7936657042976161,0.6640412115754426,0.05799577796561343,8.682280430997434e-31
3443,GLRX,hnscc,-0.13647288348712563,0.7589754704665183,0.556669921931355,21.708180528655365,0.3620413778430233,0.5887825284463077,1.1592460878169237e-07,1.5755426928462389e-58
3444,GLRX2,hnscc,-0.02618027764416285,-0.22024644793820447,0.12496749822296177,18.296945002306202,0.9592990971309531,0.9521086044562339,0.7209842695670772,1.4078052943844902e-13
3445,GLRX3,hnscc,0.2875414023389983,-3.2514756758891488,0.3654119654537008,22.56427501213369,0.22522045139692415,0.2135570848317576,0.0483066906650973,3.6943128196297477e-26
3446,GLRX5,hnscc,-0.9205857521100848,8.26773845562854,1.2834346531929188,13.039267398625741,0.0001206636189157094,0.00022658587490131043,1.6511675151770767e-10,5.096136656850184e-13
3447,GLS,hnscc,0.39365012889924883,-4.790444901553809,0.24926178501505677,22.579040634443945,0.10673761436022453,0.09153207462114277,0.2486254057162096,2.327543890756431e-21
3448,GLT8D1,hnscc,-0.8071913257037816,8.41238129470266,1.149481172208045,10.322766141886838,0.00054729151386678,0.0003640398636843621,1.818281060565588e-09,1.2700295791708321e-08
3449,GLT8D2,hnscc,-0.029121564555577174,0.31314732612844454,0.40686065737751687,18.22666969680755,0.8681294497272259,0.8388430785030995,0.00011583406227090359,2.5311382508524045e-46
3450,GLTP,hnscc,0.12134341159885328,-1.5169491185080277,0.5228308783037068,19.722728058674086,0.23388485236216608,0.27206134425494877,1.7765928232864712e-11,1.196082112671526e-46
3451,GLUD1,hnscc,0.12177325605730334,-1.8284096129531509,0.36575849956543965,23.691433880270942,0.47999914519088205,0.40163822991502635,0.003468330091752419,5.207526524802181e-35
