Gene,Delta_Correlation,P_Value,FDR,Cancer
NT5C1A,0.6023016737117768,0.04327812933070386,0.0542337987962564,LUAD
NT5C2,0.33214864381568404,1.509738233705808e-12,3.3064352041904467e-12,LUAD
NT5C3A,0.652716703190679,5.276357786725566e-47,1.99679770416375e-46,LUAD
NT5C3B,0.02339203905226578,9.637545192771924e-49,3.697332841117192e-48,LUAD
NT5DC1,0.23350385523846295,4.23448438967947e-05,6.776118115778841e-05,LUAD
NT5DC2,0.668180130343552,1.237245255658262e-128,7.303667856024915e-128,LUAD
NT5DC3,0.23450173978507666,1.475580406015081e-34,4.850608922910359e-34,LUAD
NT5E,0.473642340805151,3.924908816022154e-18,9.909803659730635e-18,LUAD
NTAN1,0.11093905174401408,1.1771841861137601e-46,4.44326293738023e-46,LUAD
NTHL1,0.037265904012522055,0.9919297758445145,0.9937079588905459,LUAD
NTM,-0.14318338009761755,0.0,0.0,LUAD
NTMT1,0.4740896945138477,0.0,0.0,LUAD
NTN1,0.06960238962464543,0.14678843985506337,0.17215167500315756,LUAD
NTN4,0.057058829362657104,0.6548310500886525,0.6876443817561076,LUAD
NTPCR,0.530352156035671,6.639109964284786e-92,3.352550558772122e-91,LUAD
NTS,0.8052562682095189,2.3047994109572557e-108,1.2545442248278699e-107,LUAD
NUB1,0.1978208681260034,9.532755494327104e-37,3.2080959356787e-36,LUAD
NUBP1,0.3011277831141116,0.0009164313597225309,0.0013502831474218454,LUAD
NUBP2,0.38750334373803946,3.0258421800459653e-07,5.437110841207997e-07,LUAD
NUBPL,0.6336548540305542,7.547495204115178e-07,1.3293688365994498e-06,LUAD
NUCB1,0.11704834434449427,0.5055298370265621,0.5429924859210024,LUAD
NUCB2,0.4216974422061144,3.6329269588109436e-23,1.0167949994067692e-22,LUAD
NUCKS1,0.21954969600796398,5.477250297648988e-05,8.706646767391145e-05,LUAD
NUDC,0.22664444022706598,0.015621692558033907,0.020549052627339227,LUAD
NUDCD1,0.7805124069158756,9.382319324348819e-132,5.607650034677645e-131,LUAD
NUDCD2,0.47787851414644644,1.9874947607368976e-44,7.32047228057578e-44,LUAD
NUDCD3,0.6927254811396033,0.0,0.0,LUAD
NUDT1,0.7614938751672127,0.0,0.0,LUAD
NUDT12,0.4018492243967993,5.694040258492896e-05,9.04411036794253e-05,LUAD
NUDT14,0.16031946766526106,1.7575984566335125e-08,3.3439914649662385e-08,LUAD
NUDT15,0.5355726604045221,6.960704134316264e-304,6.28525340099527e-303,LUAD
